DATE_year,DATE_month,DATE_day,DATE_hour,DATE_minute,DATE_second,GPS_alt,APEN_z,GIMS_roll,GIMS_pitch,GIM1_ym,APEG_gla,APEG_glo
2024,12,28,13,33,28,119961.6241455078,55555,,-11.96,24.89,30.0754337310791,106.7067108154297
2024,12,28,13,33,30,120037.3306274414,55555,,-11.83,24.82,30.07554817199707,106.7068099975586
2024,12,28,13,33,32,119960.8535766602,55555,,-10.32,25.08,30.07563781738281,106.7068862915039
2024,12,28,13,33,34,120055.9844970703,55555,,-11.37,24.89,30.07573127746582,106.7069778442383
2024,12,28,13,33,36,120023.0484008789,55555,,-11.5,24.9,30.07584190368652,106.7070846557617
2024,12,28,13,33,38,120039.8941040039,55555,,-11.52,24.94,30.07595252990723,106.7071914672852
2024,12,28,13,33,40,119937.1032714844,55555,,-11.52,24.94,30.07606506347656,106.7072982788086
2024,12,28,13,33,42,119979.0420532227,55555,,-11.52,24.94,30.07617568969727,106.707405090332
2024,12,28,13,33,44,120019.9203491211,55555,,-11.86,24.85,30.07628440856934,106.7075119018555
2024,12,28,13,33,46,119965.9805297852,55555,,-12.02,24.92,30.07639694213867,106.7076263427734
2024,12,28,13,33,48,119984.86328125,55555,,-11.99,24.86,30.07650566101074,106.7077331542969
2024,12,28,13,33,50,120020.6680297852,55555,,-12.04,24.89,30.07661628723145,106.7078399658203
2024,12,28,13,33,52,120010.8947753906,55555,,-11.96,24.92,30.07672691345215,106.7079467773438
2024,12,28,13,33,54,120056.9686889648,55555,,-11.96,24.89,30.07683753967285,106.7080535888672
2024,12,28,13,33,56,120026.91650390619,55555,,-12.03,24.86,30.07694625854492,106.7081604003906
2024,12,28,13,33,59,120013.8397216797,55555,,-12.18,24.86,30.07705879211426,106.7082672119141
2024,12,28,13,34,0,119940.8340454102,55555,,-12.2,24.79,30.07716751098633,106.7083740234375
2024,12,28,13,34,2,120018.2266235352,55555,,-12.2,24.79,30.07730674743652,106.7085113525391
2024,12,28,13,34,5,120074.2263793945,55555,,-12.03,24.88,30.07741546630859,106.7086181640625
2024,12,28,13,34,7,119974.4720458984,55555,,-12.42,24.79,30.0775260925293,106.7087249755859
2024,12,28,13,34,9,119946.647644043,55555,,-12.42,24.79,30.07763671875,106.7088317871094
2024,12,28,13,34,11,120041.2139892578,55555,,-12.58,24.76,30.07774353027344,106.7089385986328
2024,12,28,13,34,13,120034.4161987305,55555,,-13.1,24.72,30.07785224914551,106.7090454101562
2024,12,28,13,34,15,119997.6577758789,55555,,-11.77,24.91,30.07793235778809,106.7091217041016
2024,12,28,13,34,17,120000.1449584961,55555,,-12.06,24.79,30.07804298400879,106.7092056274414
2024,12,28,13,34,19,120064.9261474609,55555,,-12.06,24.79,30.07816314697266,106.7092895507812
2024,12,28,13,34,21,120060.1043701172,55555,,-12.33,24.69,30.07828521728516,106.7093811035156
2024,12,28,13,34,23,120006.3247680664,55555,,-12.62,24.72,30.07840728759766,106.70947265625
2024,12,28,13,34,25,120056.6711425781,55555,,-12.68,24.7,30.07852935791016,106.7095565795898
2024,12,28,13,34,27,119997.3220825195,55555,,-12.81,24.72,30.07865333557129,106.7096481323242
2024,12,28,13,34,29,120021.125793457,55555,,-13.13,24.68,30.07877540588379,106.7097320556641
2024,12,28,13,34,31,119995.3765869141,55555,,-13.19,24.69,30.07889747619629,106.7098236083984
2024,12,28,13,34,33,120061.2869262695,55555,,-13.19,24.69,30.07901954650879,106.7099075317383
2024,12,28,13,34,35,120037.6129150391,55555,,-13.51,24.62,30.07917022705078,106.7100219726562
2024,12,28,13,34,37,120018.3792114258,55555,,-13.48,24.65,30.07929229736328,106.7101058959961
2024,12,28,13,34,39,120078.3004760742,55555,,-13.41,24.59,30.07941627502441,106.7101974487305
2024,12,28,13,34,41,120001.8081665039,55555,,-13.41,24.59,30.07954025268555,106.7102813720703
2024,12,28,13,34,43,120003.0136108398,55555,,-13.41,24.59,30.07966613769531,106.7103729248047
2024,12,28,13,34,45,119999.382019043,55555,,-13.38,24.65,30.07978820800781,106.7104644775391
2024,12,28,13,34,47,119989.44091796881,55555,,-13.51,24.75,30.07991027832031,106.7105484008789
2024,12,28,13,34,49,119964.1571044922,55555,,-13.5,24.77,30.08003234863281,106.7106399536133
2024,12,28,13,34,51,119896.2020874023,55555,,-13.47,24.95,30.08015251159668,106.7107238769531
2024,12,28,13,34,53,119899.2385864258,55555,,-12.87,25.03,30.08023452758789,106.7107849121094
2024,12,28,13,34,55,119931.0760498047,55555,,-12.37,25.0,30.08037185668945,106.7108154296875
2024,12,28,13,34,57,120038.5513305664,55555,,-12.3,25.02,30.08051490783691,106.7108383178711
2024,12,28,13,34,59,119884.7351074219,55555,,-12.23,19.88,30.08066368103027,106.7108612060547
2024,12,28,13,35,1,120046.8215942383,55555,,-12.27,13.79,30.08080673217773,106.7108840942383
2024,12,28,13,35,3,120020.44677734381,55555,,-12.02,11.35,30.0809497833252,106.7109069824219
2024,12,28,13,35,5,120065.6356811523,55555,,-11.81,9.06,30.08109283447266,106.7109375
2024,12,28,13,35,7,120029.8614501953,55555,,-11.91,5.18,30.08123207092285,106.7109603881836
2024,12,28,13,35,9,120020.378112793,55555,,-11.91,5.18,30.08137321472168,106.7109832763672
2024,12,28,13,35,11,119983.70361328119,55555,,-11.91,5.18,30.08151626586914,106.7110061645508
2024,12,28,13,35,14,120011.6729736328,55555,,-11.91,5.18,30.08166122436523,106.7110290527344
2024,12,28,13,35,16,119975.4486083984,55555,,-11.91,5.18,30.08184051513672,106.7110595703125
2024,12,28,13,35,18,120030.2047729492,55555,,-12.17,5.09,30.08198356628418,106.7110824584961
2024,12,28,13,35,20,119997.8713989258,55555,,-12.17,5.09,30.08212661743164,106.7111053466797
2024,12,28,13,35,22,119973.4344482422,55555,,-12.01,5.19,30.0822696685791,106.7111282348633
2024,12,28,13,35,24,119939.1937255859,55555,,-7.63,5.34,30.08236503601074,106.7111434936523
2024,12,28,13,35,26,120074.5620727539,55555,,-11.77,5.44,30.08249855041504,106.7111663818359
2024,12,28,13,35,28,119974.6932983398,55555,,-11.65,5.39,30.0826416015625,106.7111892700195
2024,12,28,13,35,30,119944.6029663086,55555,,-11.95,5.36,30.08278274536133,106.7112121582031
2024,12,28,13,35,32,119996.4599609375,55555,,-11.95,5.36,30.08292579650879,106.7112426757812
2024,12,28,13,35,34,120025.3219604492,55555,,-11.95,5.36,30.08306884765625,106.7112655639648
2024,12,28,13,35,36,119983.58154296881,55555,,-12.23,5.28,30.08321571350098,106.7112884521484
2024,12,28,13,35,38,120006.8893432617,55555,,-12.23,5.28,30.08335876464844,106.711311340332
2024,12,28,13,35,40,119981.8420410156,55555,,-12.48,5.35,30.08350372314453,106.7113342285156
2024,12,28,13,35,42,119996.4981079102,55555,,-12.54,5.29,30.08364486694336,106.7113571166992
2024,12,28,13,35,44,119974.3118286133,55555,,-12.54,5.29,30.08378601074219,106.7113800048828
2024,12,28,13,35,46,119964.41650390619,55555,,-12.54,5.29,30.08392715454102,106.7114028930664
2024,12,28,13,35,48,120050.3616333008,55555,,-12.54,5.29,30.08407020568848,106.71142578125
2024,12,28,13,35,50,119976.7837524414,55555,,-12.08,5.01,30.08417510986328,106.7114410400391
2024,12,28,13,35,52,119857.36083984381,55555,,-11.16,4.92,30.08419609069824,106.7114486694336
2024,12,28,13,35,54,119975.2655029297,55555,,-10.49,4.93,30.08419609069824,106.7114410400391
2024,12,28,13,35,56,119959.9304199219,55555,,-10.46,4.91,30.08419418334961,106.7114410400391
2024,12,28,13,35,58,119985.8169555664,55555,,-10.46,4.91,30.08419418334961,106.7114410400391
2024,12,28,13,36,0,119981.9259643555,55555,,-10.46,4.91,30.08419609069824,106.7114410400391
2024,12,28,13,36,2,119981.2088012695,55555,,-10.01,4.81,30.08419418334961,106.7114410400391
2024,12,28,13,36,4,119974.7848510742,55555,,-9.92,4.77,30.08419418334961,106.7114410400391
2024,12,28,13,36,6,120010.9100341797,55555,,-9.92,4.77,30.08419418334961,106.7114486694336
2024,12,28,13,36,8,119998.22998046881,55555,,-9.92,4.77,30.08419418334961,106.7114486694336
2024,12,28,13,36,10,119962.9058837891,55555,,-9.92,4.77,30.08419418334961,106.7114410400391
2024,12,28,13,36,12,119978.9276123047,55555,,-9.92,4.77,30.08419418334961,106.7114486694336
2024,12,28,13,36,14,120053.1921386719,55555,,-9.78,4.68,30.08419418334961,106.7114410400391
2024,12,28,13,36,16,119995.735168457,55555,,-9.78,4.68,30.08419418334961,106.7114410400391
2024,12,28,13,36,18,120005.2642822266,55555,,-10.05,4.69,30.08419418334961,106.7114410400391
2024,12,28,13,36,20,120020.2484130859,55555,,-10.05,4.62,30.08419418334961,106.7114486694336
2024,12,28,13,36,22,119990.05126953119,55555,,-10.07,4.66,30.08419418334961,106.7114410400391
2024,12,28,13,36,25,120050.6820678711,55555,,-10.02,4.64,30.08419418334961,106.7114410400391
2024,12,28,13,36,27,120031.8145751953,55555,,-10.02,4.64,30.08419609069824,106.7114410400391
2024,12,28,13,36,29,120013.7786865234,55555,,-10.02,4.64,30.08419609069824,106.7114410400391
2024,12,28,13,36,31,119971.809387207,55555,,-10.02,4.64,30.08419609069824,106.7114410400391
2024,12,28,13,36,33,119972.2900390625,55555,,-10.02,4.64,30.08419609069824,106.7114410400391
2024,12,28,13,36,35,120039.4821166992,55555,,-10.02,4.64,30.08419609069824,106.7114410400391
2024,12,28,13,36,37,119996.88720703119,55555,,-10.02,4.64,30.08419418334961,106.7114410400391
2024,12,28,13,36,39,120014.8849487305,55555,,-10.02,4.64,30.08419609069824,106.7114410400391
2024,12,28,13,36,41,120006.8588256836,55555,,-10.02,4.64,30.08419609069824,106.7114410400391
2024,12,28,13,36,43,120040.0390625,55555,,-10.02,4.64,30.08419418334961,106.7114410400391
2024,12,28,13,36,45,120011.848449707,55555,,-10.04,4.49,30.08419609069824,106.7114410400391
2024,12,28,13,36,47,120052.1240234375,55555,,-9.91,4.5,30.08419609069824,106.7114410400391
2024,12,28,13,36,49,120017.2119140625,55555,,-9.91,4.5,30.08419609069824,106.7114410400391
2024,12,28,13,36,51,120034.4161987305,55555,,-10.33,4.58,30.08419418334961,106.7114410400391
2024,12,28,13,36,53,120023.1018066406,55555,,-10.33,4.58,30.08419418334961,106.7114410400391
2024,12,28,13,36,55,120015.8767700195,55555,,-10.33,4.58,30.08419418334961,106.7114410400391
2024,12,28,13,36,57,119989.0060424805,55555,,-10.32,4.64,30.08419418334961,106.7114410400391
2024,12,28,13,36,59,119988.7161254883,55555,,-10.25,4.7,30.08419418334961,106.7114410400391
2024,12,28,13,37,1,120033.805847168,55555,,-10.31,4.73,30.08419418334961,106.7114410400391
2024,12,28,13,37,3,119992.1340942383,55555,,-10.34,4.75,30.08419418334961,106.7114410400391
2024,12,28,13,37,5,120053.1387329102,55555,,-10.42,4.72,30.08419418334961,106.7114410400391
2024,12,28,13,37,7,120067.741394043,55555,,-10.24,4.71,30.08419418334961,106.7114410400391
2024,12,28,13,37,9,120067.741394043,55555,,-10.24,4.71,30.08419418334961,106.7114410400391
2024,12,28,13,37,11,120068.4585571289,55555,,-10.41,4.67,30.08419418334961,106.7114410400391
2024,12,28,13,37,13,120041.6564941406,55555,,-10.45,4.7,30.08419609069824,106.7114410400391
2024,12,28,13,37,15,120040.1458740234,55555,,-10.6,4.7,30.08419418334961,106.7114410400391
2024,12,28,13,37,17,120008.9645385742,55555,,-10.95,4.7,30.08419418334961,106.7114410400391
2024,12,28,13,37,19,120028.1600952148,55555,,-10.84,4.68,30.08419418334961,106.7114486694336
2024,12,28,13,37,21,120006.5155029297,55555,,-10.84,-5.64,30.08419418334961,106.7114486694336
2024,12,28,13,37,24,119969.0933227539,55555,,-10.84,-5.64,30.08419418334961,106.7114410400391
2024,12,28,13,37,25,119996.5286254883,55555,,-10.84,-5.64,30.08419418334961,106.7114410400391
2024,12,28,13,37,27,120014.6102905273,55555,,-10.3,-48.13,30.08419418334961,106.7114410400391
2024,12,28,13,37,29,119958.67919921881,55555,,-8.86,-139.91,30.08419609069824,106.7114410400391
2024,12,28,13,37,31,120032.112121582,55555,,-8.87,-154.85,30.08419418334961,106.7114410400391
2024,12,28,13,37,34,120116.7755126953,55555,,-8.98,-155.1,30.08419418334961,106.7114410400391
2024,12,28,13,37,35,120063.0416870117,55555,,-8.85,-154.93,30.08419418334961,106.7114410400391
2024,12,28,13,37,38,120039.9169921875,55555,,-8.85,-154.93,30.08419418334961,106.7114410400391
2024,12,28,13,37,40,120050.1174926758,55555,,-8.85,-154.93,30.08419418334961,106.7114410400391
2024,12,28,13,37,42,120017.1203613281,55555,,-8.85,-154.93,30.08419418334961,106.7114410400391
2024,12,28,13,37,44,120016.5786743164,55555,,-8.85,-154.93,30.08419418334961,106.7114410400391
2024,12,28,13,37,46,120050.0869750977,55555,,-9.06,-154.44,30.08419418334961,106.7114410400391
2024,12,28,13,37,48,119960.075378418,55555,,-9.06,-154.44,30.08419418334961,106.7114410400391
2024,12,28,13,37,50,120066.5664672852,55555,,-9.06,-154.44,30.08419418334961,106.7114410400391
2024,12,28,13,37,52,120150.9475708008,55555,,-9.61,-154.26,30.08419418334961,106.7114410400391
2024,12,28,13,37,54,120190.0634765625,55555,,-9.61,-154.26,30.08419418334961,106.7114410400391
2024,12,28,13,37,56,120167.1676635742,55555,,-9.61,-154.26,30.08419418334961,106.7114410400391
2024,12,28,13,37,58,120077.7816772461,55555,,-9.61,-154.26,30.08419418334961,106.7114410400391
